#VEHICLE DEFINITIONS FILE																										

USC : DEFINITIONS																										
#REM	DEF	OBNAME	MODE	MESH	HEAD_ICON	COCKPIT	ICON	COLLISN	DETECT	DRANGE	CAMERA	SHADOW	MASS KG	THRUST KG	DAMAGE	MAXVEL	ACCEL	SPACE	SURF	TILT_Z	CAN CARRY	VIEW OB	TARGET OB	SOUND Db	FIREMISSION AWARE	TARGETTABLE
	#DEF	UBERMORTA_X	TURRET	619	-1	0	-1	NONE	CONE	1	1	0	4000	0	0	20	20	0	1	0	0	1	0	0	0	0
	#DEF	UBERMORTA_BARREL	ROTATE_MANNED	618	-1	0	-1	NONE	NONE	0	0	0	4000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	UBERMORTA_BULLETS	ROTATE_MANNED	621	-1	0	-1	NONE	NONE	0	0	0	4000	0	0	20	20	0	1	0	0	0	0	0	0	0

	#DEF	MORTARBASE	STATIC	80	-1	0	25	POLY	CONE	1	0	0	4000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	MORTARSTAND	TURRET	2326	-1	0	25	POLY	CONE	1	0	0	4000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	MORTARGUN	TURRET	2570	-1	0	25	BOX	CONE	1	1	0	4000	0	0	20	20	0	1	0	0	0	0	0	0	0
#REM	DEF	OBNAME	MODE	MESH	HEAD_ICON	COCKPIT	ICON	COLLISN	DETECT	DRANGE	CAMERA	SHADOW	MASS KG	THRUST KG	DAMAGE	MAXVEL	ACCEL	SPACE	SURF	TILT_Z	CAN CARRY	VIEW OB	TARGET OB	SOUND Db	FIREMISSION AWARE	TARGETTABLE
	#DEF	BMINIGUN_360	STATIC	80	-1	0	28	POLY	NONE	1	0	0	4000	0	500	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BMINIGUN	STATIC	80	-1	0	28	POLY	NONE	1	0	0	4000	0	500	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BMINIGUNSTAND	TURRET	2326	-1	0	28	NONE	CONE	1	0	0	4000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BMINIGUN_X	TURRET	2327	-1	0	28	BOX	CONE	1	1	0	4000	0	0	20	20	0	1	0	0	1	0	0	0	0
	#DEF	BMINIGUN_BARREL	STATIC	2329	-1	0	28	BOX	NONE	0	0	0	4000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BMINIGUN_BULLETS	ROTATE_MANNED	2328	-1	0	28	BOX	NONE	0	0	0	4000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BMINIGUN_DP1	TURRET	2326	-1	0	28	POLY	CONE	1	0	0	4000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BMINIGUN_DP2	TURRET	2326	-1	0	28	POLY	CONE	1	0	0	4000	0	0	20	20	0	1	0	0	0	0	0	0	0


	#DEF	BMINIGUN_H	STATIC	2166	-1	0	28	POLY	NONE	1	0	0	4000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BMINIGUNSTAND_H	TURRET	2162	-1	0	28	NONE	CONE	1	0	0	4000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BMINIGUN_X_H	TURRET	2163	-1	0	28	NONE	CONE	1	1	0	4000	0	0	20	20	0	1	0	0	1	0	0	0	0
	#DEF	BMINIGUN_BARREL_H	ROTATE_MANNED	2164	-1	0	28	NONE	NONE	0	0	0	4000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BMINIGUN_BULLETS_H	ROTATE_MANNED	2165	-1	0	28	NONE	NONE	0	0	0	4000	0	0	20	20	0	1	0	0	0	0	0	0	0

	#DEF	SNIPERRIFLE_PICKUP	STATIC	205	-1	0	3	NONE	NONE	0	1	0	4000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	ROCKETLAUNCH_PICKUP	STATIC	204	-1	0	3	NONE	NONE	0	1	0	4000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	ENERGY_PICKUP	STATIC	337	-1	0	3	NONE	NONE	0	1	0	4000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	ASSAULT_RIFLE_PICKUP	STATIC	222	-1	0	3	NONE	NONE	0	1	0	4000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	MACHINEGUN_PICKUP	STATIC	202	-1	0	3	NONE	NONE	0	1	0	4000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	HANDGUN_PICKUP	STATIC	335	-1	0	3	NONE	NONE	0	1	0	4000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	SHOTGUN_PICKUP	STATIC	200	-1	0	3	NONE	NONE	0	1	0	4000	0	0	20	20	0	1	0	0	0	0	0	0	0

	#DEF	BREED_SNIPER	WEAPON	290	-1	0	-1	NONE	NONE	0	1	1	4000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BREED_ROCKET	WEAPON	292	-1	0	-1	NONE	NONE	0	1	1	4000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BREED_PLASMA	WEAPON	294	-1	0	-1	NONE	NONE	0	1	1	4000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BREED_SHOTGUN	WEAPON	2550	-1	0	-1	NONE	NONE	0	1	1	4000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BREED_MACHINEGUN	WEAPON	2551	-1	0	-1	NONE	NONE	0	1	1	4000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BREED_GRENADE	WEAPON	2552	-1	0	-1	NONE	NONE	0	1	1	4000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BREED_STAFF	WEAPON	2176	-1	0	-1	NONE	NONE	0	1	1	4000	0	0	20	20	0	1	0	0	0	0	0	0	0

	#DEF	B_SNIPER_MP	WEAPON	290	-1	0	-1	NONE	NONE	0	1	1	4000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	B_ROCKET_MP	WEAPON	292	-1	0	-1	NONE	NONE	0	1	1	4000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	B_PLASMA_MP	WEAPON	294	-1	0	-1	NONE	NONE	0	1	1	4000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	B_SHOTGUN_MP	WEAPON	2550	-1	0	-1	NONE	NONE	0	1	1	4000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	B_MACHINEGUN_MP	WEAPON	2551	-1	0	-1	NONE	NONE	0	1	1	4000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	B_GRENADE_MP	WEAPON	2552	-1	0	-1	NONE	NONE	0	1	1	4000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	B_STAFF_MP	WEAPON	2176	-1	0	-1	NONE	NONE	0	1	1	4000	0	0	20	20	0	1	0	0	0	0	0	0	0

	#DEF	BREED_ASS_LIGHT	WEAPON	291	-1	0	-1	NONE	NONE	0	1	1	4000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BREED_ASS_LIGHT_B	WEAPON	291	-1	0	-1	NONE	NONE	0	1	1	4000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BREED_ASS_PLASMA	WEAPON	293	-1	0	-1	NONE	NONE	0	1	1	4000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BREED_ASS_PLASB	WEAPON	293	-1	0	-1	NONE	NONE	0	1	1	4000	0	0	20	20	0	1	0	0	0	0	0	0	0

	#DEF	BREED_BEAM_LIGHT	WEAPON	298	-1	0	-1	NONE	NONE	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	BREED_BEAM_LIGHT_B	WEAPON	298	-1	0	-1	NONE	NONE	0	0	0	500	0	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	BREED_BEAM_PLASMA	WEAPON	300	-1	0	-1	NONE	NONE	0	1	1	1500	0	0	30	20	1	1	0	0	0	0	0	0	0
	#DEF	BREED_BEAM_PLASMA_B	WEAPON	300	-1	0	-1	NONE	NONE	0	1	1	1500	0	0	30	20	1	1	0	0	0	0	0	0	0

	#DEF	BREED_DECKGUN	WEAPON	2082	-1	0	-1	NONE	NONE	0	1	1	1500	0	0	30	20	1	1	0	0	0	0	0	0	0


	#DEF	BREED_SAM1A	TURRET	361	-1	0	27	BOX	NONE	0	0	0	1000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BREED_SAM2A	TURRET	362	-1	0	27	BOX	NONE	0	1	0	1000	0	0	20	20	0	1	0	0	1	0	0	0	0

	#DEF	BREED_SAMBASE	STATIC	80	-1	0	27	POLY	NONE	0	0	0	1000	0	400	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BREED_SAMBASE2	STATIC	80	-1	0	27	POLY	NONE	0	0	0	1000	0	400	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BREED_SAM1	TURRET	361	-1	0	27	POLY	CONE	0.1	0	0	1000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BREED_SAM1_180DEG	TURRET	361	-1	0	27	POLY	CONE	0.1	0	0	1000	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BREED_SAM2	TURRET	362	-1	0	27	NONE	OWNER	0	1	0	1000	0	0	20	20	0	1	0	0	1	0	0	0	0

	#DEF	BREED_BASE_SHORT	STATIC	266	-1	0	3	POLY	NONE	1	0	0	500	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BREED_BASE_SHORT180	STATIC	266	-1	0	3	POLY	NONE	1	0	0	500	0	0	20	20	0	1	0	0	0	0	0	0	0

	#DEF	BREED_TURR_SHORT	TURRET	267	-1	0	3	POLY	CONE	1	0	0	0	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BREED_TURR_SHORT180	TURRET	267	-1	0	3	POLY	CONE	1	0	0	0	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BREED_GUN_SHORT	TURRET	268	-1	0	3	NONE	OWNER	1	1	0	0	0	0	20	20	0	1	0	0	1	0	0	0	0

	#DEF	BREED_BASE_MED	STATIC	266	-1	0	3	POLY	NONE	0	0	0	500	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BREED_TURR_MED	TURRET	267	-1	0	3	POLY	CONE	0.5	0	0	0	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BREED_GUN_MED	TURRET	268	-1	0	3	NONE	OWNER	0.5	0	0	0	0	0	20	20	0	1	0	0	1	0	0	0	0
#REM	DEF	OBNAME	MODE	MESH	HEAD_ICON	COCKPIT	ICON	COLLISN	DETECT	DRANGE	CAMERA	SHADOW	MASS KG	THRUST KG	DAMAGE	MAXVEL	ACCEL	SPACE	SURF	TILT_Z	CAN CARRY	VIEW OB	TARGET OB	SOUND Db	FIREMISSION AWARE	TARGETTABLE
	#DEF	BREED_BASE_LONG	STATIC	80	-1	0	24	POLY	NONE	0	0	0	500	0	1000	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BREED_TURR_LONG	TURRET	81	-1	0	24	POLY	CONE	0.3	0	0	0	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BREED_GUN_LONG	TURRET	82	-1	0	24	NONE	OWNER	0.3	1	0	0	0	0	20	20	0	1	0	0	1	0	0	0	0

	#DEF	BREED_HOLOBASE_LONG	STATIC	2611	-1	0	24	POLY	NONE	0	0	0	500	0	1000	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BREED_HOLOTURR_LONG	TURRET	2612	-1	0	24	POLY	CONE	0.5	0	0	0	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BREED_HOLOGUN_LONG	TURRET	2613	-1	0	24	NONE	OWNER	0.5	1	0	0	0	0	20	20	0	1	0	0	1	0	0	0	0

	#DEF	BREED_MED_BASE	STATIC	2547	-1	0	3	POLY	NONE	0	0	0	500	0	1000	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BREED_MED_SEAT	TURRET	2548	-1	0	3	POLY	CONE	0.5	0	0	0	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BREED_MED_GUN	TURRET	2549	-1	0	3	NONE	OWNER	0.5	1	0	0	0	0	20	20	0	1	0	0	1	0	0	0	0

	#DEF	BREED_TWIN_BASE	STATIC	80	-1	0	26	POLY	NONE	0	0	0	500	0	1000	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BREED_TWIN_SEAT	TURRET	2553	-1	0	26	POLY	CIRCLE	2	0	0	0	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BREED_TWIN_GUN	TURRET	2554	-1	0	26	NONE	OWNER	2	1	0	0	0	0	20	20	0	1	0	0	1	0	0	0	0

	#DEF	BREED_BASE_LONGa	STATIC	80	-1	0	3	POLY	NONE	0	0	0	500	0	1000	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BREED_TURR_LONGa	TURRET	81	-1	0	3	POLY	CONE	0.5	0	0	0	0	0	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BREED_GUN_LONGa	TURRET	82	-1	0	3	NONE	OWNER	0.5	1	0	0	0	0	20	20	0	1	0	0	1	0	0	0	0

	#DEF	BREED_ROOFGUNBASE	STATIC	2641	-1	0	3	POLY	NONE	0	0	1	5	0	150	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BREED_ROOFGUN	TURRET	352	-1	0	6	NONE	CONE	0.5	0	0	5	0	150	30	20	0	1	0	0	1	0	0	0	0																											

	#DEF	BREED_PROXGUNBASE	STATIC	364	-1	0	3	POLY	NONE	0	0	1	5	0	350	20	20	0	1	0	0	0	0	0	0	0																											
	#DEF	BREED_PROXANTENNA	ROTATE	620	-1	0	3	BOX	CIRCLE	0.1	0	0	5	0	350	20	20	0	1	0	0	1	1	0	0	0																											
	#DEF	BREED_PROXGUNY	TURRET	5	-1	0	3	BOX	CIRCLE	0.1	0	0	5	0	350	20	20	0	1	0	0	0	0	0	0	0																											
	#DEF	BREED_PROXTURR	DOOR	365	-1	0	3	BOX	NONE	0	0	1	5	0	350	20	20	0	1	0	0	0	0	0	0	0																											
	#DEF	BREED_PROXGUN	TURRET	352	-1	0	6	BOX	OWNER	0.1	0	0	5	0	350	30	20	0	1	0	0	0	0	0	0	0																											
	#SQUAD_TARGET	BREED_PROXANTENNA																																																			

#REM	DEF	OBNAME	MODE	MESH	HEAD_ICON	COCKPIT	ICON	COLLISN	DETECT	DRANGE	CAMERA	SHADOW	MASS KG	THRUST KG	DAMAGE	MAXVEL	ACCEL	SPACE	SURF	TILT_Z	CAN CARRY	VIEW OB	TARGET OB	SOUND Db	FIREMISSION AWARE	TARGETTABLE																											
	#DEF	MRL-MROCKETBASE	STATIC	1738	-1	0	27	POLY	NONE	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0																											
	#DEF	MRL-MROCKETTURRET	TURRET	1739	-1	0	27	POLY	CONE	2	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0																											
	#DEF	MRL-MROCKET	TURRET	1740	-1	0	27	POLY	OWNER	2	0	0	0	0	2	0	0	0	0	0	0	1	1	0	0	1																											
																																																					
	#DEF	BREED_MINE	MINE	2346	-1	0	3	POLY	PROXIMITY	0.005	0	0	0	0	1	20	20	0	1	0	0	0	1	0	0	0																											
	#DEF	BREED_MINE2	STATIC	5	-1	0	3	POLY	NONE	0.003	0	0	0	0	0	20	20	0	1	0	0	0	0	0	0	0																											
	#DEF	BREED_MINE3	MINE	5	-1	0	3	POLY	PROXIMITY	0.005	0	0	0	0	200	20	20	0	1	0	0	0	0	0	0	0
	#DEF	BREED_MINESHOT	TURRET	5	-1	0	3	NONE	PROXIMITY	0.003	0	0	0	0	0	20	20	0	1	0	0	1	0	0	0	0



	#DEF	BREED_WALLGUNBASE	STATIC	2319	-1	0	3	POLY	NONE	0.003	0	1	0	0	0	20	20	0	1	0	0	0	1	0	0	1
	#DEF	BREED_WALLGUN	TURRET	5	-1	0	3	NONE	CONE	0.5	0	1	0	0	0	20	20	0	1	0	0	0	1	0	0	1
	#DEF	ROCKETPOD	WEAPON	5	-1	0	3	NONE	NONE	0	0	0	4000	0	1000	20	20	1	1	0	0	0	0	0	0	0
	#DEF	DUMMY_WEAPON	WEAPON_DUMMY	0	-1	0	3	NONE	ROOT	0	0	0	4000	0	0	20	20	0	1	0	0	0	0	0	0	0

	#DEF	BREED_PROXMORTAR	STATIC	365	-1	0	3	POLY	NONE	0.003	0	1	5	0	0	20	20	0	1	0	0	0	1	0	0	1
	#DEF	BREED_PROXMORTY	ROTATE	5	-1	0	3	NONE	NONE	0.5	0	1	5	0	0	20	20	0	1	0	0	0	1	0	0	1
	#DEF	BPROXMORTARGUN	TURRET	2319	-1	0	3	POLY	CONE	0.5	0	1	5	0	0	20	20	0	1	0	0	0	1	0	0	1

	#DEF	USC_SPACE1	STATIC	2187	-1	0	3	SPHERE	CONE	0.003	0	1	5	0	350	20	20	0	1	0	0	0	1	0	0	1
	#DEF	USC_SPACE2	TURRET	2185	-1	0	3	NONE	OWNER	4	0	1	5	0	0	20	20	0	1	0	0	0	1	0	0	1
	#DEF	USC_SPACE3	TURRET	2186	-1	0	3	SPHERE	OWNER	0.5	0	1	5	0	0	20	20	0	1	0	0	0	1	0	0	1

