#VEHICLE DEFINITIONS FILE																										

USC : DEFINITIONS																										
#REM	DEF	OBNAME	MODE	MESH	HEAD_ICON	COCKPIT	ICON	COLLISN	DETECT	DRANGE	CAMERA	SHADOW	MASS KG	THRUST KG	DAMAGE	MAXVEL	ACCEL	SPACE	SURF	TILT_Z	CAN CARRY	VIEW OB	TARGET OB	SOUND Db	FIREMISSION AWARE	TARGETTABLE
	#DEF	BARREL_PAIR	STATIC	1565	-1	0	6	BOX	NONE	0	0	0	10000000	0	400	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	BARREL_QUAD	STATIC	1566	-1	0	6	BOX	NONE	0	0	0	10000000	0	400	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	BARREL_RUSTY	STATIC	1567	-1	0	6	BOX	NONE	0	0	0	10000000	0	400	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	BARREL_TRI	STATIC	1568	-1	0	6	BOX	NONE	0	0	0	10000000	0	400	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	BARREL_TRIPLE	STATIC	1569	-1	0	6	BOX	NONE	0	0	0	10000000	0	400	1200	20	1	1	0	0	0	0	0	0	0

	#DEF	CRATESTALL	STATIC	1588	-1	0	6	NONE	NONE	0	0	0	10000000	0	400	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	CRATES_LONG	STATIC	1580	-1	0	6	NONE	NONE	0	0	0	10000000	0	400	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	CRATEA	STATIC	1577	-1	0	6	NONE	NONE	0	0	0	10000000	0	400	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	CRATEB	STATIC	1578	-1	0	6	NONE	NONE	0	0	0	10000000	0	400	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	CRATEC	STATIC	1579	-1	0	6	NONE	NONE	0	0	0	10000000	0	400	1200	20	1	1	0	0	0	0	0	0	0

	#DEF	CYLINDER	STATIC	2045	-1	0	6	BOX	NONE	0	0	0	1000000	0	10	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	CYLINDERS	STATIC	2046	-1	0	6	BOX	NONE	0	0	0	10000000	0	10	1200	20	1	1	0	0	0	0	0	0	0

	#DEF	LOCKERA	STATIC	2052	-1	0	6	NONE	NONE	0	0	0	10000000	0	400	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	LOCKERB	STATIC	2053	-1	0	6	NONE	NONE	0	0	0	10000000	0	400	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	LOCKERC	STATIC	2054	-1	0	6	NONE	NONE	0	0	0	10000000	0	400	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	LOCKERD	STATIC	2055	-1	0	6	NONE	NONE	0	0	0	10000000	0	400	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	LOCKERE	STATIC	2056	-1	0	6	NONE	NONE	0	0	0	10000000	0	400	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	LOCKERFOUR	STATIC	2057	-1	0	6	NONE	NONE	0	0	0	10000000	0	400	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	LOCKERTEN	STATIC	2058	-1	0	6	NONE	NONE	0	0	0	10000000	0	400	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	LOCKERROWA	STATIC	2059	-1	0	6	NONE	NONE	0	0	0	10000000	0	400	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	LOCKERROWB	STATIC	2060	-1	0	6	NONE	NONE	0	0	0	10000000	0	400	1200	20	1	1	0	0	0	0	0	0	0

	#DEF	BEACON1	STATIC	5	-1	0	6	BOX	CIRCLE	0	0	1	10000000	0	400	1200	20	0	1	0	0	0	0	0	0	0
	#DEF	BEACON_RED	DOOR	5	-1	0	6	BOX	CIRCLE	0	0	1	10000000	0	400	1200	20	0	1	0	0	0	0	0	0	0
	#DEF	BEACON_GREEN	DOOR	5	-1	0	6	BOX	CIRCLE	0	0	1	10000000	0	400	1200	20	0	1	0	0	0	0	0	0	0
	#DEF	BEACON_RED2	DOOR	5	-1	0	6	BOX	CIRCLE	0	0	1	10000000	0	400	1200	20	0	1	0	0	0	0	0	0	0
	#DEF	BEACON_GREEN2	DOOR	5	-1	0	6	BOX	CIRCLE	0	0	1	10000000	0	400	1200	20	0	1	0	0	0	0	0	0	0
	#DEF	BEACON_GLOW	STATIC	5	-1	0	6	BOX	CIRCLE	0	0	1	10000000	0	400	1200	20	0	1	0	0	0	0	0	0	0
	#DEF	HOLO_PROJECTOR1	STATIC	2044	-1	0	6	BOX	CIRCLE	0	0	1	10000000	0	400	1200	20	0	1	0	0	0	0	0	0	0
	#DEF	HOLO_PROJECTOR2	STATIC	2044	-1	0	6	BOX	CIRCLE	0	0	1	10000000	0	400	1200	20	0	1	0	0	1	0	0	0	0

	#DEF	BREED_ALARM	STATIC	5	-1	0	3	NONE	NONE	0	0	1	5	0	50	20	20	0	1	0	0	0	0	0	0	0
#REM	#DEF	BREED_ROOFALARM	STATIC	2641	-1	0	3	BOX	NONE	0	0	1	5	0	50	20	20	0	1	0	0	0	0	0	0	0
#REM	#DEF	ROOFALARM_LITE	DOOR	5	-1	0	3	POLY	CIRCLE	0.06	0	1	5	0	50	20	20	0	1	0	0	0	0	0	0	0

	#DEF	SOUNDTEST	STATIC	5	-1	0	0	NONE	NONE	0	1	0	0	0	0	20	20	0	1	0	0	0	0	0	0	0

	#DEF	DATASMALL2	STATIC	2047	-1	0	6	BOX	NONE	0	0	0	10000000	0	400	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	DATASTORE2	STATIC	2048	-1	0	6	BOX	NONE	0	0	0	10000000	0	400	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	USCCOMPA2	STATIC	2049	-1	0	6	BOX	NONE	0	0	0	10000000	0	400	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	USCCOMPB2	STATIC	2050	-1	0	6	BOX	NONE	0	0	0	10000000	0	400	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	USCCOMPC2	STATIC	2051	-1	0	6	BOX	NONE	0	0	0	10000000	0	400	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	HOLOTABLE2	STATIC	2330	-1	0	0	POLY	NONE	0	0	0	0	0	500	20	20	0	1	0	0	0	0	0	0	0
#rem	#DEF	LV1_HOLOMAP	ROTATE	1311	-1	0	0	NONE	NONE	0	0	0	0	0	0	20	20	0	1	0	0	0	0	0	0	0

	#DEF	DATASMALL_DAM2	STATIC	2333	-1	0	6	BOX	NONE	0	0	0	10000000	0	400	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	DATASTORE_DAM2	STATIC	2332	-1	0	6	BOX	NONE	0	0	0	10000000	0	400	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	USCCOMPA_DAM2	STATIC	2334	-1	0	6	BOX	NONE	0	0	0	10000000	0	400	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	USCCOMPB_DAM2	STATIC	2335	-1	0	6	BOX	NONE	0	0	0	10000000	0	400	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	USCCOMPC_DAM2	STATIC	2336	-1	0	6	BOX	NONE	0	0	0	10000000	0	400	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	HOLOTABLE_DAM2	STATIC	2337	-1	0	0	POLY	NONE	0	0	0	0	0	500	20	20	0	1	0	0	0	0	0	0	0

	#DEF	PICKUP_POD1	STATIC	2338	-1	0	6	POLY	NONE	0	0	0	10000000	0	10000000	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	PICKUP_POD2	STATIC	2339	-1	0	6	POLY	NONE	0	0	0	10000000	0	10000000	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	PICKUP_POD3	STATIC	2340	-1	0	6	POLY	NONE	0	0	0	10000000	0	10000000	1200	20	1	1	0	0	0	0	0	0	0

	#DEF	BREED_LOGO	STATIC	2618	-1	0	6	NONE	NONE	0	0	0	10000000	0	10000000	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	BREED_CORE	STATIC	2618	-1	0	6	NONE	NONE	0	0	0	10000000	0	10000000	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	LOGO_BLADES	ROTATE	2619	-1	0	6	NONE	NONE	0	0	0	10000000	0	10000000	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	LOGO_BALL	ROTATE	2620	-1	0	6	NONE	NONE	0	0	0	10000000	0	10000000	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	LOGO_BALL2	ROTATE	5	-1	0	6	NONE	NONE	0	0	0	10000000	0	10000000	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	LOGO_BALL3	ROTATE	5	-1	0	6	NONE	NONE	0	0	0	10000000	0	10000000	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	LOGO_RING	ROTATE	2621	-1	0	6	NONE	NONE	0	0	0	10000000	0	10000000	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	LOGO_RING2	ROTATE	2622	-1	0	6	NONE	NONE	0	0	0	10000000	0	10000000	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	LOGO_BLADES2a	ROTATE	2623	-1	0	6	NONE	NONE	0	0	0	10000000	0	10000000	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	LOGO_BLADES2b	ROTATE	2624	-1	0	6	NONE	NONE	0	0	0	10000000	0	10000000	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	BREED_TEXT	STATIC	2625	-1	0	6	NONE	NONE	0	0	0	10000000	0	10000000	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	BREED_TEXT1	STATIC	5	-1	0	6	NONE	NONE	0	0	0	10000000	0	10000000	1200	20	1	1	0	0	0	0	0	0	0

	#DEF	CAVE_DUMMY	STATIC	5	-1	0	6	NONE	NONE	0	0	0	10000000	0	10000000	1200	20	1	1	0	0	0	0	0	0	0

	#DEF	PERIMETER_BASE50	ROTATE	5	-1	0	6	NONE	NONE	0	0	0	10000000	0	10000000	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	PERIMETER_BASE100	ROTATE	5	-1	0	6	NONE	NONE	0	0	0	10000000	0	10000000	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	PERIMETER_BASE150	ROTATE	5	-1	0	6	NONE	NONE	0	0	0	10000000	0	10000000	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	PERIMETER_SCAPE	ROTATE	5	-1	0	6	NONE	NONE	0	0	0	10000000	0	10000000	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	PERIMETER_DUMMY	STATIC	5	-1	0	6	NONE	NONE	0	0	0	10000000	0	10000000	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	PERIMETER_DUMMY2	STATIC	5	-1	0	6	NONE	NONE	0	0	0	10000000	0	10000000	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	PERIMETER_DUMMY3	STATIC	5	-1	0	6	NONE	NONE	0	0	0	10000000	0	10000000	1200	20	1	1	0	0	0	0	0	0	0

	#DEF	PERIMETER_GLOW	STATIC	5	-1	0	6	NONE	NONE	0	0	0	10000000	0	10000000	1200	20	1	1	0	0	0	0	0	0	0

	#DEF	FIRE1	STATIC	5	-1	0	3	NONE	NONE	0.003	0	0	0	0	0	20	20	0	1	0	0	0	1	0	0	1
	#DEF	FIRE2	STATIC	5	-1	0	3	NONE	NONE	0.003	0	0	0	0	0	20	20	0	1	0	0	0	1	0	0	1
	#DEF	FIRE3	STATIC	5	-1	0	3	NONE	NONE	0.003	0	0	0	0	0	20	20	0	1	0	0	0	1	0	0	1

	#DEF	USC_CRYOPOD1	STATIC	456	-1	0	3	POLY	NONE	0.5	0	1	0	0	0	20	20	0	1	0	0	0	1	0	0	1
	#DEF	USC_CRYOPOD2	STATIC	456	-1	0	3	POLY	NONE	0.5	0	1	0	0	0	20	20	0	1	0	0	0	1	0	0	1
	#DEF	USC_CRYOPOD3	STATIC	456	-1	0	3	POLY	NONE	0.5	0	1	0	0	0	20	20	0	1	0	0	0	1	0	0	1
	#DEF	USC_CRYOPOD_M	STATIC	457	-1	0	3	POLY	NONE	0.5	0	1	0	0	0	20	20	0	1	0	0	0	1	0	0	1
	#DEF	USC_CRYOPOD_F	STATIC	458	-1	0	3	POLY	NONE	0.5	0	1	0	0	0	20	20	0	1	0	0	0	1	0	0	1

	#DEF	DUMMY	BIPED	5	-1	0	3	NONE	NONE	0	0	0	4000	0	999999999	20	20	1	1	0	0	0	0	0	0	0
	#DEF	DUMMYa	STATIC	5	-1	0	3	NONE	NONE	0	0	0	4000	0	1000000	10	10	0	1	0	0	0	0	0	0	0

	#DEF	DUMMY_ROTCAM	ROTATE	5	-1	0	3	NONE	NONE	0	0	0	4000	0	1000000	10	10	0	1	0	0	0	0	0	0	0

	#DEF	NVIDIA_LOGO	STATIC	2592	-1	0	3	POLY	NONE	0	0	1	4000	0	1000000	10	10	0	1	0	0	0	0	0	0	0

	#DEF	USC_COFFIN	DOOR	187	-1	0	6	POLY	NONE	0	0	0	10000000	0	400	1200	20	1	1	0	0	0	0	0	0	0
	#DEF	COFFIN_RAIL	STATIC	2199	-1	0	6	POLY	NONE	0	0	0	10000000	0	400	1200	20	1	1	0	1	0	0	0	0	0
#rem	#DEF	COFFIN_ENGINE	JET	5	-1	0	3	BOX	NONE	0	0	1	250	200	500	0	0	0	0	0	0	0	0	0	0	1

	#DEF	SPRITE_RING	STATIC	3	-1	0	3	NONE	NONE	0	0	1	250	200	500	0	0	0	0	0	0	0	0	0	0	1
	#DEF	SPRITE_RING2	ROTATE	3	-1	0	3	NONE	NONE	0	0	1	250	200	500	0	0	0	0	0	0	0	0	0	0	1
	#DEF	SPRITE_RING3	ROTATE	3	-1	0	3	NONE	NONE	0	0	1	250	200	500	0	0	0	0	0	0	0	0	0	0	1
	#DEF	SPRITE_RING4	ROTATE	3	-1	0	3	NONE	NONE	0	0	1	250	200	500	0	0	0	0	0	0	0	0	0	0	1
	#DEF	SPRITE_RING5	ROTATE	3	-1	0	3	NONE	NONE	0	0	1	250	200	500	0	0	0	0	0	0	0	0	0	0	1


	#DEF	SPRITE_RING1	ROTATE	5	-1	0	3	NONE	NONE	0	0	1	250	200	500	0	0	0	0	0	0	0	0	0	0	1
	#DEF	SPRITE_RING1a	ROTATE	5	-1	0	3	NONE	NONE	0	0	1	250	200	500	0	0	0	0	0	0	0	0	0	0	1
	#DEF	SPRITE_RING1b	ROTATE	5	-1	0	3	NONE	NONE	0	0	1	250	200	500	0	0	0	0	0	0	0	0	0	0	1

	#DEF	BULLSEYE	STATIC	2168	-1	0	3	POLY	NONE	0	0	1	250	200	100	0	0	0	0	0	0	0	0	0	0	0
	#DEF	BULLSEYE_TARGET	ROTATE	2168	-1	0	3	POLY	NONE	0	0	1	250	200	100	0	0	0	0	0	0	0	0	0	0	0

	#DEF	BULLSEYE_LOCK	STATIC	5	-1	0	3	POLY	NONE	0	0	1	250	200	100	0	0	0	0	0	0	0	0	0	0	0

	#DEF	CANYON_SHIELD	STATIC	2178	-1	0	3	POLY	NONE	0	0	0	250	200	100	0	0	0	0	0	0	0	0	0	0	0

	#DEF	DARWIN_FUELSTORE	STATIC	2197	-1	0	3	POLY	NONE	0	0	0	250	200	9999999999	0	0	0	0	0	0	0	0	0	0	0

	#DEF	DARWIN_MONITOR01	STATIC	678	-1	0	3	POLY	NONE	0	0	0	250	200	9999999999	0	0	0	0	0	0	0	0	0	0	0
	#DEF	DARWIN_MONITOR02	STATIC	679	-1	0	3	POLY	NONE	0	0	0	250	200	9999999999	0	0	0	0	0	0	0	0	0	0	0
	#DEF	DARWIN_MONITOR03	STATIC	680	-1	0	3	POLY	NONE	0	0	0	250	200	9999999999	0	0	0	0	0	0	0	0	0	0	0

	#DEF	DARWIN_LIGHT1	STATIC	2379	-1	0	3	NONE	NONE	0	0	0	250	200	9999999999	0	0	0	0	0	0	0	0	0	0	0
	#DEF	DARWIN_LIGHT2	STATIC	2380	-1	0	3	NONE	NONE	0	0	0	250	200	9999999999	0	0	0	0	0	0	0	0	0	0	0
	#DEF	DARWIN_LIGHT3	STATIC	2382	-1	0	3	NONE	NONE	0	0	0	250	200	9999999999	0	0	0	0	0	0	0	0	0	0	0
	#DEF	DARWIN_LIGHT4	STATIC	2399	-1	0	3	NONE	NONE	0	0	0	250	200	9999999999	0	0	0	0	0	0	0	0	0	0	0
	#DEF	DARWIN_LIGHT4a	STATIC	2399	-1	0	3	NONE	NONE	0	0	0	250	200	9999999999	0	0	0	0	0	0	0	0	0	0	0

	#DEF	DARWIN_CRATE1	STATIC	682	-1	0	3	BOX	NONE	0	0	0	250	200	9999999999	0	0	0	0	0	0	0	0	0	0	0
	#DEF	DARWIN_CRATE2	STATIC	624	-1	0	3	POLY	NONE	0	0	0	250	200	9999999999	0	0	0	0	0	1	0	0	0	0	0
	#DEF	DARWIN_CRATE3	STATIC	625	-1	0	3	POLY	NONE	0	0	0	250	200	9999999999	0	0	0	0	0	1	0	0	0	0	0

	#DEF	MONITOR_POLE1	ROTATE	2195	-1	0	3	POLY	NONE	0	0	0	250	200	9999999999	0	0	0	0	0	0	0	0	0	0	0
	#DEF	BAR1	ROTATE	2192	-1	0	3	POLY	NONE	0	0	0	250	200	9999999999	0	0	0	0	0	0	0	0	0	0	0
	#DEF	BAR2	ROTATE	2193	-1	0	3	POLY	NONE	0	0	0	250	200	9999999999	0	0	0	0	0	0	0	0	0	0	0

	#DEF	FORKLIFT	DRIVE	1599	-1	0	1	POLY	NONE	0	1	1	5000	0	3000	10	1	0	1	0	1	0	0	0	0	0
	#DEF	FORKLIFT2	DRIVE	1599	-1	0	1	POLY	NONE	0	1	1	5000	0	3000	10	1	0	1	0	1	0	0	0	0	0
	#DEF	FORKLIFT_RWHEEL	WHEEL	1598	-1	0	1	POLY	NONE	0	1	1	5000	0	3000	0	1	0	1	0	1	0	0	0	0	0
	#DEF	FORKLIFT_FWHEEL	WHEEL	1597	-1	0	1	POLY	NONE	0	1	1	5000	0	3000	0	1	0	1	0	1	0	0	0	0	0
	#DEF	FORKLIFT_FWHEEL2	WHEEL	1597	-1	0	1	POLY	NONE	0	1	1	5000	0	3000	0	1	0	1	0	1	0	0	0	0	0
	#DEF	FORKLIFT_COG	ROTATE	1596	-1	0	1	POLY	NONE	0	1	1	5000	0	3000	0	1	0	1	0	1	0	0	0	0	0
	#DEF	FORKLIFT_FORKS	DOOR	1595	-1	0	1	POLY	NONE	0	1	1	5000	0	3000	0	1	0	1	0	1	0	0	0	0	0
	#DEF	FORKLIFT_FORKS2	DOOR	1595	-1	0	1	POLY	NONE	0	1	1	5000	0	3000	0	1	0	1	0	1	0	0	0	0	0

	#DEF	TEST_OBJECT	STATIC	468	-1	0	3	POLY	NONE	0	0	0	250	200	100	0	0	0	0	0	0	0	0	0	0	0

	#DEF	BOMBRACK2	STATIC	2198	-1	0	3	BOX	NONE	0	0	0	250	200	9999999999	0	0	0	0	0	0	0	0	0	0	0

	#DEF	DARWIN_HOLO01	STATIC	733	-1	0	3	NONE	NONE	0	0	0	250	200	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	DARWIN_HOLO02	STATIC	734	-1	0	3	NONE	NONE	0	0	0	250	200	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	DARWIN_HOLO03	STATIC	735	-1	0	3	NONE	NONE	0	0	0	250	200	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	DARWIN_HOLO04	STATIC	736	-1	0	3	NONE	NONE	0	0	0	250	200	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	DARWIN_HOLO05	STATIC	737	-1	0	3	NONE	NONE	0	0	0	250	200	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	DARWIN_HOLO06	STATIC	738	-1	0	3	NONE	NONE	0	0	0	250	200	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	DARWIN_HOLO07	STATIC	739	-1	0	3	NONE	NONE	0	0	0	250	200	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	DARWIN_HOLO08	STATIC	740	-1	0	3	NONE	NONE	0	0	0	250	200	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	DARWIN_HOLO09	STATIC	741	-1	0	3	NONE	NONE	0	0	0	250	200	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	DARWIN_HOLO10	STATIC	742	-1	0	3	NONE	NONE	0	0	0	250	200	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	DARWIN_HOLO11	STATIC	743	-1	0	3	NONE	NONE	0	0	0	250	200	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	DARWIN_HOLO12	STATIC	744	-1	0	3	NONE	NONE	0	0	0	250	200	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	DARWIN_HOLO13	STATIC	745	-1	0	3	NONE	NONE	0	0	0	250	200	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	DARWIN_HOLO14	STATIC	746	-1	0	3	NONE	NONE	0	0	0	250	200	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	DARWIN_HOLO15	STATIC	747	-1	0	3	NONE	NONE	0	0	0	250	200	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	DARWIN_HOLO16	STATIC	748	-1	0	3	NONE	NONE	0	0	0	250	200	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	DARWIN_HOLO17	STATIC	749	-1	0	3	NONE	NONE	0	0	0	250	200	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	DARWIN_HOLO18	STATIC	750	-1	0	3	NONE	NONE	0	0	0	250	200	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	DARWIN_HOLO19	STATIC	751	-1	0	3	NONE	NONE	0	0	0	250	200	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	DARWIN_HOLO20	STATIC	752	-1	0	3	NONE	NONE	0	0	0	250	200	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	DARWIN_HOLO21	STATIC	753	-1	0	3	NONE	NONE	0	0	0	250	200	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	DARWIN_HOLO22	STATIC	754	-1	0	3	NONE	NONE	0	0	0	250	200	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	DARWIN_HOLO23	STATIC	755	-1	0	3	NONE	NONE	0	0	0	250	200	0	0	0	0	0	0	0	0	0	0	0	0
	#DEF	DARWIN_HOLO24	STATIC	756	-1	0	3	NONE	NONE	0	0	0	250	200	0	0	0	0	0	0	0	0	0	0	0	0

	#DEF	EZ_CLEAN	STATIC	726	-1	0	3	POLY	NONE	0	0	0	250	200	100	0	0	0	0	0	1	0	0	0	0	0
	#DEF	EZ_CLEAN_DOOR	DOOR	727	-1	0	3	POLY	NONE	0	0	0	250	200	100	0	0	0	0	0	0	0	0	0	0	0

	#DEF	FLOAT_GRUNT1	ROTATE	730	-1	0	3	NONE	NONE	0	0	0	250	200	0	0	0	0	0	0	1	0	0	0	0	0
	#DEF	FLOAT_GRUNT2	ROTATE	731	-1	0	3	NONE	NONE	0	0	0	250	200	0	0	0	0	0	0	0	0	0	0	0	0

	#DEF	ABUSEOTRON	STATIC	1343	-1	0	3	POLY	NONE	0	0	0	250	200	0	0	0	0	0	0	1	0	0	0	0	0
	#DEF	ABUSE01	DOOR	1344	-1	0	3	NONE	NONE	0	0	0	250	200	0	0	0	0	0	0	0	0	0	0	0	0

	#DEF	BRATATAK	STATIC	788	-1	0	3	POLY	NONE	0	0	0	250	200	100	0	0	0	0	0	1	0	0	0	0	0
	#DEF	BRATATAK_GUN	TURRET	789	-1	0	3	NONE	NONE	0	1	0	250	200	100	0	0	0	0	0	0	0	0	0	0	0
	#DEF	BRATATAK01	DOOR	777	-1	0	3	POLY	NONE	0	0	0	250	200	100	0	0	0	0	0	1	0	0	0	0	0
	#DEF	BRATATAK02	DOOR	778	-1	0	3	POLY	NONE	0	0	0	250	200	100	0	0	0	0	0	1	0	0	0	0	0
	#DEF	BRATATAK03	DOOR	779	-1	0	3	POLY	NONE	0	0	0	250	200	100	0	0	0	0	0	1	0	0	0	0	0
	#DEF	BRATATAK04	DOOR	780	-1	0	3	POLY	NONE	0	0	0	250	200	100	0	0	0	0	0	1	0	0	0	0	0
	#DEF	BRATATAK05	DOOR	781	-1	0	3	POLY	NONE	0	0	0	250	200	100	0	0	0	0	0	1	0	0	0	0	0
	#DEF	BRATATAK06	DOOR	782	-1	0	3	POLY	NONE	0	0	0	250	200	100	0	0	0	0	0	1	0	0	0	0	0
